client_id,account_id,archetype,home_branch,preferred_day,branch_loyalty,counterparty_known_ratio,op_mix_retrait,op_mix_versement,op_mix_virement,op_mix_cheque,amount_mean_retrait,amount_mean_versement,amount_mean_virement,amount_mean_cheque,amount_std_retrait,amount_std_versement,amount_std_virement,amount_std_cheque,frequency_retrait,frequency_versement,frequency_virement,frequency_cheque,account_opening_date
b97577c8-2946-407d-acf5-9d8b216b670b,95f0268b-64ac-4523-ad57-f572245f3446,small_business,BR-109,27,0.6741846773329132,0.5720886417139569,0.152194,0.603483,0.194001,0.050322,486.74,551.74,1518.1,1839.71,60.0,120.0,210.0,300.0,3.92,18.29,9.33,1.16,2017-09-09
7aff479e-5547-43c9-b43b-08bca678fd5f,265376e9-18b8-43be-b93b-6b00af913f0b,small_business,BR-029,11,0.7354716684955209,0.6450712701701372,0.186156,0.484648,0.277804,0.051393,399.72,532.42,1598.88,2374.79,60.0,120.0,210.0,300.0,4.52,25.63,1.6,2.79,2019-11-03
8eabe0ae-b012-44aa-a0e5-e366a0c7eb07,c424a6b3-ba61-4ecf-b947-965939c450c0,small_business,BR-009,1,0.6642768486737516,0.5301165752977757,0.124067,0.614767,0.21593,0.045236,532.42,517.21,1863.76,2290.56,60.0,120.0,210.0,300.0,2.68,31.64,13.99,0,2021-09-10
acdd436d-2d6d-494a-a11c-4c494e49593c,8227f76a-c0a9-47f0-a823-c9e0116edb56,small_business,BR-002,16,0.5681317163648082,0.5836776786944902,0.173208,0.501209,0.267376,0.058207,525.46,556.77,1698.22,1965.61,60.0,120.0,210.0,300.0,7.87,18.58,7.0,1.31,2020-08-22
08046845-57d1-4a71-9440-4cc4601d59f4,ab08f8b9-cd9f-49cb-aed3-9af78f42cdbd,small_business,BR-108,1,0.7523893772416216,0.5580924100901108,0.077674,0.580077,0.29288,0.04937,352.72,750.9,1147.67,1177.56,60.0,120.0,210.0,300.0,5.56,22.63,11.89,0.89,2022-07-03
979bf878-c81c-4915-bde8-7e61847fbe07,c340a753-9c91-46b8-9121-c9b3493472e6,small_business,BR-098,30,0.6282950345208345,0.5224780860132179,0.156798,0.561303,0.233167,0.048731,651.99,844.76,1725.55,1983.84,60.0,120.0,210.0,300.0,3.38,21.06,2.56,2.59,2016-11-18
4dc3d7d5-1acf-4b69-b84d-07b49d42d617,2d42ad25-90f4-499f-ab24-504daa1a982a,small_business,BR-120,21,0.5783487708146098,0.7237626093567441,0.142408,0.581376,0.219956,0.056261,509.94,832.22,1390.73,2353.51,60.0,120.0,210.0,300.0,5.76,19.09,5.69,1.84,2015-10-31
546ed3b1-4638-409b-ab59-af8c95e16bd2,25f420f1-53ca-43b3-82e2-a28181b2f33a,small_business,BR-015,11,0.6002231351258842,0.4697733200223565,0.176416,0.556977,0.221128,0.045478,464.64,778.83,1720.72,2259.58,60.0,120.0,210.0,300.0,3.69,22.64,10.25,0.64,2021-10-26
94040a13-d1d4-40a7-9bc8-e6d7be5415c4,2d9da0eb-d984-4ce1-a8db-1d8e0c8d7503,small_business,BR-002,6,0.4827217210338661,0.7043886966502212,0.163011,0.51625,0.271325,0.049413,439.37,1026.18,1531.39,2541.67,60.0,120.0,210.0,300.0,6.37,16.45,9.11,2.13,2015-04-25
ce2dad44-8edb-4dd8-b346-de28ae754457,6d954d5c-a3e7-41f8-9864-c63b0bf9b286,small_business,BR-062,1,0.8296630626832674,0.5695206334672824,0.125352,0.608059,0.226138,0.040451,439.1,856.6,479.93,1440.83,60.0,120.0,210.0,300.0,5.93,16.84,9.32,1.5,2015-08-14
1771ba9d-27d4-4108-bd3e-a74b6e837560,b618763d-7ef0-4d16-a148-4cb3da9c2402,small_business,BR-026,18,0.5737683165687768,0.6785147839773258,0.151074,0.533978,0.270782,0.044166,516.37,460.08,1787.1,1963.12,60.0,120.0,210.0,300.0,6.82,15.16,3.48,2.12,2020-10-05
569a39e9-f068-4dd6-b181-06475abed4db,48875f76-67ff-4aeb-9d03-b338af3b166d,small_business,BR-033,11,0.9276398172563247,0.6170960632873251,0.121402,0.574102,0.243356,0.06114,508.27,945.74,988.31,2337.88,60.0,120.0,210.0,300.0,6.96,25.39,9.57,0.16,2021-07-11
f5598185-bcfb-4cd9-9d13-b9f2862cb7cc,66396b3c-13d5-479f-8320-5997652a82e4,small_business,BR-085,17,0.7073335313589756,0.43737379588642994,0.187459,0.471808,0.278815,0.061918,482.14,941.43,1915.85,1460.01,60.0,120.0,210.0,300.0,2.88,21.23,5.37,3.42,2018-05-23
54cc0a17-4a78-4ae3-937b-ed6629cbe8b1,a8df656b-8762-4cfb-ab45-890086a9a45a,small_business,BR-051,28,0.7367819141240967,0.5417481505316656,0.206757,0.514173,0.224867,0.054203,453.74,1221.62,1935.94,1362.94,60.0,120.0,210.0,300.0,4.61,18.43,5.95,2.14,2017-07-02
1d9c57e6-7b83-4f50-9d52-71d2eeda8b85,59fc8942-e430-419a-a202-9d8e64bc6f1f,small_business,BR-012,21,0.6807167914076037,0.5070755674873773,0.119035,0.639855,0.198955,0.042155,311.12,844.83,1470.04,2357.13,60.0,120.0,210.0,300.0,6.4,27.33,7.27,2.94,2016-05-17
62b08da3-46e6-4da5-96f4-caf5f958ad42,c035199b-2cde-4e58-a365-31922d21c85b,small_business,BR-038,1,0.7274675163116702,0.6957596775889664,0.121499,0.566361,0.246386,0.065753,541.94,438.35,1837.33,1285.79,60.0,120.0,210.0,300.0,5.08,26.19,7.37,2.27,2022-09-06
06727f7c-4fb4-4467-8790-777253465a19,3f66e27c-b8a4-456b-9a99-7b7774972e7b,small_business,BR-142,16,0.6566968240750606,0.7309577432645078,0.177731,0.514611,0.253967,0.053691,418.75,725.98,1429.93,2518.62,60.0,120.0,210.0,300.0,4.46,21.19,11.59,2.08,2023-03-23
a2a38080-5246-4db8-82be-98d87b485540,a892f7a2-688e-4ace-8685-dfa7ac439c1d,small_business,BR-123,21,0.5923353557753221,0.6189078000836451,0.123488,0.5903,0.249341,0.036871,445.48,828.67,1842.23,2483.22,60.0,120.0,210.0,300.0,7.9,17.75,7.79,1.99,2022-06-19
491de9f9-10c1-49a5-ad0e-bbec1880dbdd,4d792cf1-51d2-44b0-9595-b7fc55258483,small_business,BR-055,24,0.6344133494340827,0.47595582340122533,0.119616,0.590281,0.23281,0.057293,638.27,642.57,1559.16,3119.82,60.0,120.0,210.0,300.0,6.52,15.48,8.61,1.99,2017-01-03
c11b4e4b-f1ca-4b42-a980-6135db099e67,c5f7d5df-fcb2-4eda-aa25-7f6b75138b3c,small_business,BR-036,8,0.7490644276803246,0.5824406525651671,0.100819,0.583709,0.263621,0.05185,527.6,956.81,1336.45,1606.7,60.0,120.0,210.0,300.0,2.61,17.19,10.69,2.58,2018-07-04
f00b5a88-5b55-4dfe-af30-726ff42f396b,ddd1d259-9450-4dda-9904-73efba95cba0,small_business,BR-079,24,0.64387789278741,0.4278088845930933,0.152598,0.568155,0.205529,0.073718,397.22,332.28,1219.06,2512.62,60.0,120.0,210.0,300.0,6.43,17.47,2.15,2.55,2021-11-06
054fb405-996a-4dfb-b7a0-987e83fbcd86,121f5f69-2fb0-4dd6-966c-46a70dbaba5b,small_business,BR-004,3,0.5130652422373654,0.5340718377998173,0.203213,0.509554,0.232539,0.054695,535.35,1000.05,1458.17,898.62,60.0,120.0,210.0,300.0,5.76,31.07,9.61,0.72,2022-09-04
50e79820-505a-4d13-817f-ac7150cac626,414e4609-e854-468a-a132-422d341d0f79,small_business,BR-015,22,0.5421655756285357,0.5050075319672822,0.144395,0.47906,0.318973,0.057572,594.01,787.04,798.94,2225.24,60.0,120.0,210.0,300.0,6.91,21.09,7.43,0.11,2022-05-04
fab6f72f-7973-4b2e-9b8f-496e324df624,708a9c23-9d87-4784-b74f-bd5fa7861b41,small_business,BR-104,20,0.7032508702949551,0.583668169357792,0.131613,0.559345,0.255449,0.053592,520.62,532.87,1844.42,2745.0,60.0,120.0,210.0,300.0,6.58,34.19,10.62,1.16,2021-02-17
20b2bcca-3dbe-4eca-af06-49d484f56c2f,08d12502-8379-432c-a228-d08c558d7657,small_business,BR-022,30,0.6255307003540677,0.5915960338127318,0.171386,0.473587,0.299771,0.055255,575.2,611.06,1637.04,2778.33,60.0,120.0,210.0,300.0,4.4,29.56,7.1,1.72,2020-03-08
3f6ecad0-21f6-4fcc-8d29-0b6049ef686e,2d92af78-c740-4474-bfe9-f01edf1e5544,small_business,BR-036,21,0.6476562607165776,0.5919795599117438,0.166333,0.543839,0.230486,0.059342,438.27,635.48,1293.12,2044.25,60.0,120.0,210.0,300.0,6.26,23.61,8.82,2.11,2018-07-25
6b96e331-3afa-4a9a-b4d0-0f181140f4bc,231ca5cb-5369-4104-a2a0-3a839959260a,small_business,BR-073,7,0.5348337908871394,0.6864442480052036,0.174258,0.489107,0.275222,0.061413,458.4,1094.67,1323.17,1517.48,60.0,120.0,210.0,300.0,5.04,15.44,3.96,1.24,2023-11-01
d4814036-f52a-4af3-bc6a-6de210e05ae1,e28c5754-63ec-49e5-8cd6-e0568c5260da,small_business,BR-030,26,0.5317982679541252,0.6232498361561408,0.158666,0.535125,0.252959,0.053251,560.49,800.58,1863.63,1776.4,60.0,120.0,210.0,300.0,7.92,24.18,5.67,1.49,2022-03-31
891f4ad0-4861-4a22-93ec-f6427d83c51b,5888d4aa-ce1e-4472-92e4-7726b4e73606,small_business,BR-142,8,0.5997117270139958,0.44517710124972365,0.180119,0.465352,0.302465,0.052064,456.76,544.18,1670.04,2191.77,60.0,120.0,210.0,300.0,5.26,21.19,0.7,1.0,2019-02-25
bcfb3f29-4ffa-4722-a8a8-7b2607663afe,79fbd1cf-4888-4e93-9393-f0ad99627b2c,small_business,BR-115,2,0.4596239502646431,0.5274698891586455,0.174082,0.55009,0.216828,0.058999,298.19,923.03,1385.26,1914.33,60.0,120.0,210.0,300.0,8.49,24.1,12.39,0.52,2019-05-07
9c8ae674-3caf-41ce-a864-ce920f5fdef4,bfca51ad-5a99-4b84-a899-30f78da44b15,small_business,BR-082,1,0.7202559237063033,0.6336466068877912,0.167359,0.454894,0.311808,0.065938,669.34,710.59,1549.58,1380.21,60.0,120.0,210.0,300.0,2.52,17.58,7.69,1.2,2022-08-19
bfa1cc2c-5aae-42f9-aa51-04e6a8b7df1f,0205d1f9-bbd9-4a13-b95d-f8c137a76f92,small_business,BR-107,20,0.7179551593036984,0.6794972915166835,0.164637,0.525109,0.260724,0.049529,615.02,983.76,1416.28,1957.81,60.0,120.0,210.0,300.0,10.06,19.41,10.14,0.24,2019-06-06
fb92320d-f90a-4733-b48c-e0ed61305dac,7935d7e7-bd77-4066-ac34-777ab574ad1f,small_business,BR-033,10,0.6208425371026701,0.6125129240514157,0.164707,0.561627,0.21763,0.056036,373.73,855.95,1768.29,2562.25,60.0,120.0,210.0,300.0,6.48,15.87,12.49,0.76,2019-09-23
4817652d-9148-4d75-b49e-1b21492be4de,47a5bac5-40f3-4abc-99d1-675e2c72ec78,small_business,BR-032,8,0.7016413075325086,0.6488928604644147,0.116339,0.620559,0.213151,0.049951,682.74,615.64,1083.01,1059.33,60.0,120.0,210.0,300.0,6.33,20.28,8.72,0,2015-06-02
40364008-95d4-4b7a-bf4a-c308d7d42cdd,43d812b0-fd08-476a-a027-284508c8a7d5,small_business,BR-021,9,0.7470325808964984,0.672480596377614,0.116835,0.624246,0.229538,0.029382,414.99,810.91,1685.07,2209.67,60.0,120.0,210.0,300.0,5.3,13.32,7.87,2.56,2019-02-26
5fbd2c56-85f9-41ee-9500-2e781a0df07f,304ae85a-cabb-4b3f-800f-9786d7c09800,small_business,BR-011,12,0.7072691357980124,0.6400093030828238,0.156959,0.534923,0.249395,0.058723,574.32,883.86,1235.28,1803.27,60.0,120.0,210.0,300.0,4.77,15.39,2.57,1.34,2022-04-26
cd283f65-fbfe-4ebc-ab17-fabc504661a3,b020ccfd-f3c5-43f9-8e60-cc7f516c914e,small_business,BR-104,23,0.7395323445182889,0.7443929779729432,0.151956,0.523849,0.257584,0.066611,366.15,939.37,1540.64,3114.15,60.0,120.0,210.0,300.0,4.89,24.41,7.9,1.22,2018-12-23
15fb2a1c-c56f-4fc1-93eb-9b96173993ba,475bfb14-6c05-471f-bcad-c368e076a8a2,small_business,BR-071,18,0.6900024506993547,0.4828319991344534,0.170314,0.558461,0.232117,0.039107,580.98,1053.48,1076.02,2034.78,60.0,120.0,210.0,300.0,5.12,14.91,8.42,2.11,2023-04-07
4af9b235-476b-4888-b626-73d5d8e8e083,ef3bc9ae-1a7f-4b19-87bb-16a3c7880531,small_business,BR-068,3,0.4871362246037675,0.7279836015194902,0.159499,0.529243,0.251519,0.059739,514.31,897.23,990.58,1864.7,60.0,120.0,210.0,300.0,6.87,21.18,13.08,2.14,2017-04-23
a277040b-8a78-4819-8ac6-de2e65b27d96,558eb278-79f1-4e32-9e50-ecbdea4a47db,small_business,BR-141,30,0.6882531827346333,0.7341879735869083,0.144382,0.510214,0.285355,0.060049,389.92,731.75,1652.39,1644.12,60.0,120.0,210.0,300.0,5.43,21.05,5.82,2.14,2016-03-18
058f2ae3-6719-4798-945e-7e4e9a9159e6,f487c563-9dd4-470b-b940-42f2cbd77b0f,small_business,BR-101,24,0.6589771969224321,0.6706559124415192,0.143362,0.542882,0.267134,0.046622,382.5,674.0,1050.95,1107.72,60.0,120.0,210.0,300.0,6.27,30.68,7.72,0.79,2018-10-22
12626371-4903-44c3-8282-57cf1515fa19,a50e9714-aa07-4f9b-b31c-4f5b1a5578cf,small_business,BR-150,14,0.653900217870718,0.6959000088430753,0.165797,0.584684,0.20258,0.046939,377.99,876.87,1662.38,2318.43,60.0,120.0,210.0,300.0,8.13,26.64,8.62,0.19,2021-06-21
fa8d9909-383f-47ba-9d83-a7b187761230,95cdeca5-29d2-44a6-96c1-7740a98bf45c,small_business,BR-095,30,0.5674435994322992,0.8236969376798895,0.169525,0.572413,0.214206,0.043856,582.85,424.36,1628.98,1814.37,60.0,120.0,210.0,300.0,7.23,11.15,5.43,2.44,2015-09-19
8118232b-2fb6-4126-9d0d-5d648368effa,9d17c501-7c5f-478b-beb5-69a1e746f883,small_business,BR-083,12,0.8310539334567002,0.624804729567817,0.140951,0.59007,0.230631,0.038347,505.68,813.46,1597.3,2338.39,60.0,120.0,210.0,300.0,7.93,24.41,4.9,2.14,2022-11-18
d2aef085-0b14-43a2-926e-8e41714ab83d,da5dd40c-fc0d-4d83-93e2-fcdca68b47dc,small_business,BR-043,11,0.7752619807246452,0.7338716327825434,0.16482,0.560334,0.232543,0.042302,575.86,569.68,886.87,1315.5,60.0,120.0,210.0,300.0,6.38,17.86,12.2,1.33,2015-02-23
886b1925-38f2-4d04-91e2-735887eec230,b9d0bb2b-1b89-4788-bdce-834267c38db3,small_business,BR-093,18,0.5956639581161133,0.5572935935133257,0.203285,0.438109,0.291173,0.067434,413.12,641.58,1615.12,1756.38,60.0,120.0,210.0,300.0,4.24,26.22,5.21,1.24,2023-05-15
3eb5e20c-0135-4039-a222-a0a1ccfb6068,32bdb484-a689-486b-b769-b12f95817b69,small_business,BR-107,9,0.8526509881907507,0.6408945521192884,0.151365,0.574058,0.218049,0.056528,456.66,465.58,1337.05,1344.11,60.0,120.0,210.0,300.0,7.31,22.1,9.02,1.55,2020-08-13
4d98265f-3b07-484e-9c74-6e6c1e2ae9b1,760ff45b-ac09-4037-b40b-1610847b6c54,small_business,BR-032,20,0.6377833994224454,0.6889850768373367,0.153807,0.562961,0.229578,0.053653,571.17,520.31,1424.87,1628.01,60.0,120.0,210.0,300.0,5.26,28.11,9.62,1.11,2015-09-21
c5ca8245-3b5d-4722-874a-b7025bf088da,dff32dc6-d778-4dd1-b2e1-87e02ecf620b,small_business,BR-067,20,0.7025266455672563,0.6873645396558461,0.163427,0.539502,0.257912,0.039159,639.24,645.32,1433.31,2117.8,60.0,120.0,210.0,300.0,3.32,18.39,8.09,0,2022-06-14
dae129f9-80c9-41da-857d-47084fe3a6c1,0f20e75d-3a08-4cff-a386-479d2c3ced5e,small_business,BR-084,26,0.611463682382511,0.6045863454577852,0.108309,0.528707,0.312238,0.050746,322.27,746.25,1695.36,2261.87,60.0,120.0,210.0,300.0,5.03,21.99,11.08,2.54,2016-12-08
28d25f1d-848b-4b57-bd82-ef412969aab7,7b99a494-6db5-4730-9bae-3a953da6788c,small_business,BR-019,6,0.7942262643864793,0.6986987867334344,0.176881,0.507141,0.25048,0.065499,552.7,969.79,1576.87,1587.67,60.0,120.0,210.0,300.0,4.96,21.23,10.28,1.83,2015-04-11
5d6c43a2-7fbd-4886-8568-d181ba77983c,a6787d5c-ca14-4672-aea5-b67771a1992e,small_business,BR-104,30,0.7213777327387247,0.707213039562839,0.175164,0.552789,0.223198,0.04885,448.46,601.95,2349.65,2144.63,60.0,120.0,210.0,300.0,3.05,23.08,11.41,0.41,2017-07-02
71739298-5392-4a50-ba0d-0f918e4ccd77,86a629b6-c091-44ce-b740-ab3eb18eaab4,small_business,BR-031,18,0.6460718261155377,0.5465882546364641,0.16757,0.569675,0.219298,0.043457,296.65,709.37,1830.05,1692.32,60.0,120.0,210.0,300.0,2.05,22.98,10.52,2.16,2021-11-14
26dc7f98-20f2-43b1-9aca-b29ab6b2c6ca,025bc3a2-9098-4e36-90e3-f15fdbbda648,small_business,BR-006,16,0.519152605864655,0.6806643351267123,0.138869,0.569698,0.246166,0.045266,372.91,843.87,1487.49,2375.2,60.0,120.0,210.0,300.0,10.67,15.37,11.02,1.91,2017-05-17
6438dfa5-6d6d-4b7b-ac56-d6cd074ded2b,1093b568-d234-44f6-b210-b77b389020e0,small_business,BR-044,16,0.46782644697583,0.6678914758920546,0.134673,0.58095,0.237631,0.046745,444.31,979.61,1359.79,2195.08,60.0,120.0,210.0,300.0,8.24,20.78,11.04,1.19,2020-09-02
ae759ade-1681-4a6b-a0da-870f274e8715,d64ab996-7931-42bc-9ed8-43fb991d1da2,small_business,BR-116,11,0.6222392439128586,0.5608562988111601,0.135023,0.573818,0.23029,0.060869,643.21,685.65,1526.3,2066.3,60.0,120.0,210.0,300.0,9.67,17.36,10.37,0.71,2022-08-01
c18e88d6-688e-4290-858b-e2d468962f9f,dd656205-a9bc-4b48-905a-de2ba0793e46,small_business,BR-022,4,0.5651134681831711,0.6886085529892763,0.169492,0.54009,0.249944,0.040474,472.45,583.76,1122.88,2266.36,60.0,120.0,210.0,300.0,3.4,28.83,10.7,0.8,2021-04-10
c5aff84b-24eb-435f-a3dc-358d9de5d5a0,5fa63df7-c7bf-4b8a-8f59-fef77612d7ff,small_business,BR-150,28,0.488583342192937,0.4483526588539952,0.13034,0.577726,0.246398,0.045536,528.39,889.04,975.09,1789.6,60.0,120.0,210.0,300.0,7.04,18.03,9.59,0.76,2020-02-23
224ee39b-90cf-4072-965a-e0dcc742c504,db2fc32d-8158-43b3-bfd3-8b75ac09b5ad,small_business,BR-041,8,0.8052434078648394,0.39391109499488286,0.144127,0.643086,0.18079,0.031996,642.63,325.75,1165.33,2356.19,60.0,120.0,210.0,300.0,5.66,27.69,10.1,0,2015-12-07
f8594e55-c841-4fa7-a2e9-494f047f0adb,54dcb1bf-6be4-4c82-b865-4fce9ef2e6e0,small_business,BR-063,30,0.6647446836827863,0.5189149681077521,0.147445,0.588793,0.21186,0.051902,698.95,1011.35,1564.61,1375.3,60.0,120.0,210.0,300.0,5.88,13.45,6.17,0,2020-04-26
9039ded8-3bbd-444f-9d0d-3736db5b34f3,dcb7587f-2c4f-47e5-af3f-ca8e192ab17f,small_business,BR-057,15,0.6912980861277352,0.6305794510793472,0.175012,0.539345,0.243798,0.041845,670.59,872.3,1587.24,1967.46,60.0,120.0,210.0,300.0,6.42,18.62,7.71,0.79,2021-08-25
5ace6f13-8890-4b4e-a8fe-e7270ff07f25,9ae1cb2c-303a-41b8-8a3c-9042443c665c,small_business,BR-056,4,0.6201858260274467,0.619326813416954,0.116941,0.634495,0.192992,0.055572,497.14,934.5,1540.87,3045.09,60.0,120.0,210.0,300.0,5.87,20.0,10.71,1.05,2020-05-14
831b7912-574e-4eb4-8b58-6e2182a222e1,dd765bdf-ad88-4547-a253-590a35bb3c8f,small_business,BR-013,2,0.7406103371875332,0.6455225021237202,0.181963,0.486842,0.279671,0.051523,403.12,1080.03,1401.59,2264.97,60.0,120.0,210.0,300.0,9.09,30.97,5.73,1.34,2015-10-03
e47bb13e-ac5a-40b2-a31e-c9b0c724f274,ee85d9c1-4c09-4b68-9871-8a5f8414e40d,small_business,BR-026,12,0.7373790496080398,0.5203622093172388,0.161222,0.551854,0.241226,0.045698,460.75,788.77,1415.31,2143.81,60.0,120.0,210.0,300.0,6.35,24.67,6.05,1.39,2021-01-25
e8d8b9aa-12f4-45e7-b63e-5a18efbd673b,59753769-e745-4ad9-8dcc-be9cb0195810,small_business,BR-086,6,0.5971714691763471,0.5760200639489726,0.12624,0.571734,0.243874,0.058152,484.77,639.95,1262.04,1872.63,60.0,120.0,210.0,300.0,6.48,30.91,8.55,0.66,2020-12-29
74e2dee8-2bc1-405c-b189-3106386fa85d,58544be3-4077-44ac-a672-984dfb99ae9e,small_business,BR-096,11,0.6594219829300673,0.574401654358599,0.134435,0.606386,0.215641,0.043538,440.94,1016.99,1839.26,1772.93,60.0,120.0,210.0,300.0,7.82,22.36,11.1,1.38,2018-02-01
8433137a-bc6d-4657-b4c1-fe602398a475,b8c0559e-cd59-4892-a84d-d9b6f1229457,small_business,BR-047,18,0.6116651357532592,0.5018615039784466,0.15156,0.561867,0.249389,0.037184,395.07,940.09,1951.37,1997.22,60.0,120.0,210.0,300.0,10.57,25.87,8.86,0.43,2020-03-28
a631fb88-4e4f-486c-8f23-0baf2e70be57,8f6d4988-79d5-4e4c-af5a-5390e66079e3,small_business,BR-032,26,0.7979941997184014,0.6062052889211746,0.204585,0.466648,0.271301,0.057466,339.89,1049.87,1928.93,2350.94,60.0,120.0,210.0,300.0,5.19,18.93,4.18,0.63,2019-03-25
d79f4965-4c3a-4b76-a16a-9ebe5a164822,0c9a304d-38ae-4af1-a54f-f6262ed8d9d3,small_business,BR-016,27,0.6096329828465848,0.5766155272040006,0.111824,0.579691,0.259902,0.048584,487.94,829.9,1586.76,2821.21,60.0,120.0,210.0,300.0,6.23,16.22,1.51,0.65,2021-11-18
58a380ce-a013-4d62-87f6-874cf02cf128,dbb9434c-db81-4f02-8c98-e0359b9d28e8,small_business,BR-067,23,0.6471196008763539,0.6714884804702731,0.158566,0.620797,0.171842,0.048795,395.5,1039.08,1620.09,1928.51,60.0,120.0,210.0,300.0,6.72,24.31,7.8,1.78,2018-05-19
3bff9c45-86f3-424e-877c-0c454e79f3ae,1eafa840-6abf-4b2e-999c-75fce01136f4,small_business,BR-088,24,0.7630698045907417,0.6098982577444583,0.145251,0.572668,0.23823,0.043851,376.06,953.24,1827.79,2583.63,60.0,120.0,210.0,300.0,3.66,14.24,10.54,2.11,2017-09-16
315d718c-7485-46ac-93a3-5d71955d5cea,e08adf62-67f7-41b5-83c7-f5a6981075d0,small_business,BR-044,18,0.6029533622727437,0.4628830286988367,0.16305,0.562832,0.223615,0.050503,475.62,799.61,1315.35,1921.63,60.0,120.0,210.0,300.0,3.1,23.05,6.95,0,2020-12-28
2644cbad-2622-440e-9019-1d71b6efc59a,a0c25465-4da5-4885-bdd1-b22016dbd628,small_business,BR-092,30,0.7753112325555739,0.5302831226687242,0.170744,0.483184,0.286264,0.059808,609.07,902.14,1830.9,2719.9,60.0,120.0,210.0,300.0,5.33,15.7,6.92,1.41,2021-04-22
b82170d0-4513-435b-b002-7c616adc0b74,2e4ca98d-5272-450b-b9e0-48da5fb4383a,small_business,BR-076,30,0.6468154579064921,0.743183536149758,0.148125,0.561278,0.222836,0.067761,608.79,1256.38,2005.51,2327.83,60.0,120.0,210.0,300.0,5.04,23.09,9.28,2.21,2018-06-11
2623e337-ff98-4282-9760-144b0e7773d6,9434d36d-cd6a-4467-964b-6f00c79d94b5,small_business,BR-030,8,0.6496434357010218,0.6221942421856825,0.14055,0.564542,0.245645,0.049263,495.11,837.26,1621.36,1869.32,60.0,120.0,210.0,300.0,5.72,24.65,4.92,1.22,2020-12-09
d88328c8-e80e-412c-a180-66f6d08c6188,2875df92-2511-4b5e-ba8a-a9871b2d4d90,small_business,BR-134,14,0.5067496446606656,0.6202351401013826,0.158854,0.532808,0.261279,0.047059,294.03,1032.1,1671.37,1909.55,60.0,120.0,210.0,300.0,4.85,18.28,5.12,2.3,2020-01-26
f869d14a-cbff-4c3a-999a-64c223edf6ea,fcd37958-3154-4cc7-bdf9-c559fc281f37,small_business,BR-055,21,0.5948222183148986,0.617994443105273,0.18886,0.508127,0.245518,0.057495,459.22,687.91,1980.96,2000.22,60.0,120.0,210.0,300.0,6.18,24.34,10.3,2.15,2018-03-25
2fda7cdf-a7f8-4d75-b6be-1a061155d516,e6203732-a962-4b04-a472-4825431da36f,small_business,BR-003,4,0.7880836910448052,0.5503522800094921,0.131793,0.637398,0.193761,0.037048,575.92,1043.97,1372.28,2932.35,60.0,120.0,210.0,300.0,4.22,25.75,8.49,1.25,2021-01-14
e555bd6c-efd6-4626-bd10-9a22862a354b,4bee3783-5b20-416b-9d4a-ec3eca1cf4d5,small_business,BR-130,20,0.7711882730286576,0.4202266967331654,0.166045,0.52508,0.262981,0.045894,488.49,980.57,1595.87,2731.6,60.0,120.0,210.0,300.0,7.2,20.52,6.83,1.21,2019-02-16
54377b7e-f6f1-4374-87ce-3cbe2c61c88a,341fd914-5372-4c12-b581-026809510db7,small_business,BR-047,11,0.6047164675463026,0.7639455818204305,0.17566,0.50614,0.268841,0.049359,833.2,635.16,1673.83,1807.12,60.0,120.0,210.0,300.0,7.02,25.85,8.65,2.9,2022-02-14
91590153-f22a-41fb-9ca3-a8ee6ebea3cf,817addc6-12d3-47ab-8c7f-3a68b6360834,small_business,BR-106,8,0.6458509831015494,0.6816991519993778,0.126917,0.510677,0.299277,0.063129,477.23,1064.94,1401.22,2760.37,60.0,120.0,210.0,300.0,4.2,15.81,3.95,1.11,2017-06-04
a4bf71c8-7697-431b-8a36-c0298f4097c6,b34d2e9d-7be9-4a1e-8864-97f821523ac1,small_business,BR-005,17,0.5668014533858796,0.36805414073291787,0.191118,0.457473,0.302061,0.049348,373.25,593.34,1510.88,2326.12,60.0,120.0,210.0,300.0,7.03,19.55,1.73,1.1,2015-02-24
eea4db82-196d-4463-a4d8-d4bbc3a50260,da9ceff8-b6db-4245-9b69-b6f6fe9edc0d,small_business,BR-111,15,0.633809350041076,0.4478112048574882,0.174723,0.470338,0.310761,0.044178,482.05,1448.06,2066.64,1303.86,60.0,120.0,210.0,300.0,8.49,13.31,10.46,1.29,2015-07-23
e0248cf4-0710-4a6b-906a-eccb6d789343,61c39b0e-8c20-4b4e-9e8c-dcbd336d587c,small_business,BR-083,11,0.6959642640258448,0.5605303320594327,0.125466,0.576606,0.247252,0.050677,564.81,704.32,2016.5,1223.63,60.0,120.0,210.0,300.0,5.08,23.3,14.21,1.33,2016-10-06
3f04476c-3aff-4b95-8d68-de283f57aaca,cb9871c7-74ed-4e69-9c04-7703be178fc4,small_business,BR-004,1,0.49138278720285544,0.6535268145524196,0.163837,0.522667,0.270925,0.042571,549.05,1096.66,1420.9,3058.75,60.0,120.0,210.0,300.0,5.7,17.83,8.0,3.4,2020-08-26
fa0e0504-b376-40c2-942e-c49a19c8211b,84d35584-90b1-4f3b-9b46-91bf2be61b94,small_business,BR-137,17,0.5406206649125863,0.6663834841419075,0.131986,0.4998,0.318453,0.049761,649.4,767.63,1684.14,1852.76,60.0,120.0,210.0,300.0,5.47,23.69,9.11,1.35,2019-04-08
